product_id,summary,review,rating
4520,Daily dose!,"I drink this daily for liver support. It does taste a bit bitter, but I really enjoy it in the evenings after dinner. I steep one bag in a very large mug of water for up to 30 minutes (I don't like really hot tea, and my cup is somewhat insulated). I purchase this regularly on subscribe and save, so it's the best price around.",5.0
3342,"ALLERGEN WARNING >>> eggs, tree nuts, peanuts, soy","This wheat gluten was processed on equipment that also processes peanuts, tree nuts, eggs, and soy.It would be really nice if Amazon required allergen statements on grocery items since its policy is that it does not allow returns on groceries.I don't really like hurting a product's ratings, but the vendor can certainly (and SHOULD) include this sort of critical information about the product's contents. All you have to do is upload a photo of the label.Anyhow, if you have severe food allergies to these substances, be forewarned. This isn't the product for you.",3.0
3901,"Progresso, what happened to your flavorable taste?","I was unpleasantly surprised at how bland this was for a &#34;Progresso&#34; soup. Maybe my memory tricked me into remembering this brand of soups as being very flavorful. I've had worse, but I've also had better.IMO, it's just so-so.",3.0
9168,Quick breakfast,My kids loved these chocolate toaster pastries on the mornings we were running late and needed to grab something quick on the way out the door.,5.0
9419,Flavor too overwhelmingly Ginger,"I wanted to like this. I like ginger teas for upset stomachs; I love cranberries in most forms. Unfortunately, this flavor was just too far out there for me.Texture of the oatmeal was okay but not great.",2.0
1192,Love the convience,"Love the convience of the powdered milk. Does not spoil, but once opened it has to be put in a tightly sealed container.  I sure wish the company would do that to  make it easier for the buyers  Long shelf life and great to use in an emergency when you don't have whole milk on hand.",5.0
463,Love this vanilla paste,It has lots of specks of vanilla beans in here. The taste is wonderful. It is fabulous mixed in to plain yogurt.,5.0
7888,Too sweet,"And too large of a package for honey roasted. You feel very full afterward. They also have a very heavy, sweet taste.",3.0
7304,Yuck,"It cooks well but still has that dense, sour, bitter taste that is typical of any gluten free breads that I have tried. I regret buyingthisin bulk without trying it first.",1.0
6103,Fantastic!,"I had purchased some extract beans (from another company) and was looking forward to trying the higher grade beans.  When I opened the package (which arrived promptly) I was not blown away by a heavenly aroma of vanilla and at first was dissapointed, the beans, however, were (are) moist and plump and when I made a custard with them the flavor was rich and heavenly.  I put the beans into a couple zip lock bags and put them away, and a couple days I started smelling this amazing smell, like REALLY nice pipe tobacco, it of course was the beans (I bought a nice airtight container for them)These are fantastic and far FAR better than anything I've ever gotten from the grocery store, I will be buying these again (and again).",5.0
3365,GRAINY,"I purchased this from Honeyville, since it was suggested in a review & was a little less expensive.  I made banana bread with this first, as a test.  Because if the banana bread I love doesn't come out right, then nothing will.  The banana bread was bad.  It was grainy & bland & you can taste it. And it looked weird.  The texture was off. I make amazing banana bread! I threw it out.  I've never used anything but regular flour to bake, so I thought I would try this almond flour since it's suppose to be much healthier w/much less carbs.  I thought it might be a miracle flour...but it's not.  I have yet to find anything w/less carbs, or less sugar, or less this and lighter that, that tastes good.  Life's too short not to have decent banana bread.",1.0
4878,Read the description,"I got what I ordered.  Have to realize that this is low-sodium and ready to serve, meaning you don't add milk or water.  You pour, heat and eat.  If your cooking with this product to replace ready cream of much soup you will be disappointed unless you modify recipe.",3.0
9283,"Good stuff, but not super chewy","I tend to like very chewy jerky.  I'm looking for a lowfat, high-protein snack but if I'm going to add something like jerky to my diet I can't have all the usual chemicals and such.  So, this product is an excellent price and as far as I'm concerned it tastes great, but it's a softer jerky, almost exactly like Pemmican.  Part of the fun with jerky, and why it's such a good snack, as far as I'm concerned, is that it takes awhile to eat it.  THis is easier to eat, but that's not a huge deal, really.Overall, I'm very satisfied with this product.  The ""consume within 3 days of opening"" seems a little odd to me, considering it's a 1 lb. bag.  I keep it in the fridge and it's lasted several weeks without an issue.  Tastes great without all the bad stuff and it doesn't cost an arm & a leg, which is what I was looking for.***UPDATE February 2013***I got the Original and Peppered through subscribe & save every month for over a year, but I recently cancelled.  WHy?  One, the quality with this product is very inconsistent.  Sometimes it's tender, sometimes it's impossibly chewy (hard, more like it), sometimes if was very gristly. though the flavor was more or less consistent.  But when I noticed that they'd dropped the package size to 12oz from a full pound without notice, I was more than a little put off.  They reduced the package size by 25% without notice!  To me it's just not a worthwhile value anymore, and I'm tired of the inconsistent quality.",3.0
